"Advertiser ID","Advertiser","Campaign Group ID","Campaign Group","Campaign ID","Campaign","Creative Size","Creative ID","Creatives","Channel Type","Channel Subtype","Media Cost","Third-Party CPM Fee","Third-Party CPC Fee","Impressions","Clicks","Conversions","eCPM","CTR","CVR","eCPC","eCPA","Secondary Conversions","Conversion Revenue","ROAS","eCPE","eCPA (Secondary)"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","300x250","13614203","cap-frehel-cap-derquy 300x250","Display","Standard","€14,48 ","€0,00 ","€0,00 ","3 495","7","0","€4,14 ","0,20%","0,00%","€2,07 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","600x600","13609508","Lac de Guerledan 600x600 v2","Native","Standard","€16,79 ","€0,00 ","€0,00 ","4 581","61","0","€3,67 ","1,33%","0,00%","€0,28 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","160x600","13613975","ploumanach-et-la-cote-de-granit-rose 160x600","Display","Standard","€4,04 ","€0,00 ","€0,00 ","969","1","0","€4,17 ","0,10%","0,00%","€4,04 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690523","Plages 1200x627","Native","Standard","€15,37 ","€0,00 ","€0,00 ","4 280","10","0","€3,59 ","0,23%","0,00%","€1,54 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690527","Balades à vélo 800x600","Native","Standard","€2,90 ","€0,00 ","€0,00 ","800","1","0","€3,63 ","0,13%","0,00%","€2,90 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609551","Dinan 1200x627","Native","Standard","€7,65 ","€0,00 ","€0,00 ","2 099","4","0","€3,64 ","0,19%","0,00%","€1,91 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609513","Cap Fréhel - Cap d'Erquy 800x600","Native","Standard","€2,72 ","€0,00 ","€0,00 ","744","2","0","€3,65 ","0,27%","0,00%","€1,36 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","160x600","13614200","cap-frehel-cap-derquy 160x600","Display","Standard","€3,17 ","€0,00 ","€0,00 ","752","0","0","€4,22 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690520","Ecobalades 1200x627","Native","Standard","€11,36 ","€0,00 ","€0,00 ","3 155","6","0","€3,60 ","0,19%","0,00%","€1,89 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609506","Lac de Guerledan 1200x627 v2","Native","Standard","€17,18 ","€0,00 ","€0,00 ","4 727","8","0","€3,63 ","0,17%","0,00%","€2,15 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","600x600","13609517","Cöte de granit rose 600x600","Native","Standard","€19,44 ","€0,00 ","€0,00 ","5 282","71","0","€3,68 ","1,34%","0,00%","€0,27 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","300x600","13614193","cap-frehel-cap-derquy 300x600","Display","Standard","€4,49 ","€0,00 ","€0,00 ","1 065","1","0","€4,21 ","0,09%","0,00%","€4,49 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690493","Cöte de granit rose 1200x627 v2","Native","Standard","€6,02 ","€0,00 ","€0,00 ","1 704","2","0","€3,53 ","0,12%","0,00%","€3,01 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690481","Sentier des douaniers 1200x627 v2","Native","Standard","€32,65 ","€0,00 ","€0,00 ","9 053","38","0","€3,61 ","0,42%","0,00%","€0,86 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609518","L'île de Bréhat 1200x627","Native","Standard","€7,04 ","€0,00 ","€0,00 ","1 931","5","0","€3,65 ","0,26%","0,00%","€1,41 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609543","Balades à vélo 800x600","Native","Standard","€2,58 ","€0,00 ","€0,00 ","699","0","0","€3,68 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609519","L'île de Bréhat 800x600","Native","Standard","€3,47 ","€0,00 ","€0,00 ","951","3","0","€3,65 ","0,32%","0,00%","€1,16 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690531","Sentier des douaniers 600x600","Native","Standard","€29,57 ","€0,00 ","€0,00 ","8 076","134","0","€3,66 ","1,66%","0,00%","€0,22 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","600x600","13609535","Immersion nature 600x600","Native","Standard","€101,61 ","€0,00 ","€0,00 ","27 631","471","0","€3,68 ","1,70%","0,00%","€0,22 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609515","Cöte de granit rose 1200x627","Native","Standard","€15,65 ","€0,00 ","€0,00 ","4 313","7","0","€3,63 ","0,16%","0,00%","€2,24 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690501","Cap Fréhel - Cap d'Erquy 600x600","Native","Standard","€9,61 ","€0,00 ","€0,00 ","2 642","34","0","€3,64 ","1,29%","0,00%","€0,28 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690511","Aquatique 1200x627","Native","Standard","€8,98 ","€0,00 ","€0,00 ","2 571","5","0","€3,49 ","0,19%","0,00%","€1,80 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690484","Lac de Guerledan 1200x627 v2","Native","Standard","€28,98 ","€0,00 ","€0,00 ","8 149","27","0","€3,56 ","0,33%","0,00%","€1,07 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609533","Immersion nature 1200x627","Native","Standard","€18,95 ","€0,00 ","€0,00 ","5 218","20","0","€3,63 ","0,38%","0,00%","€0,95 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609510","Sentier des douaniers 800x600 v2","Native","Standard","€57,06 ","€0,00 ","€0,00 ","15 955","47","0","€3,58 ","0,29%","0,00%","€1,21 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690518","Immersion nature 800x600","Native","Standard","€2,11 ","€0,00 ","€0,00 ","581","0","0","€3,63 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690486","Lac de Guerledan 600x600 v2","Native","Standard","€2,34 ","€0,00 ","€0,00 ","642","3","0","€3,65 ","0,47%","0,00%","€0,78 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","728x90","13614205","lac-de-guerledan 728x90","Display","Standard","€15,78 ","€0,00 ","€0,00 ","3 888","2","0","€4,06 ","0,05%","0,00%","€7,89 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","300x250","13613982","baie-de-saint-brieuc 300x250","Display","Standard","€5,46 ","€0,00 ","€0,00 ","1 295","1","0","€4,22 ","0,08%","0,00%","€5,46 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","160x600","13614198","baie-de-saint-brieuc 160x600","Display","Standard","€4,40 ","€0,00 ","€0,00 ","1 064","1","0","€4,13 ","0,09%","0,00%","€4,40 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690536","Dinan 800x600","Native","Standard","€3,13 ","€0,00 ","€0,00 ","865","2","0","€3,62 ","0,23%","0,00%","€1,57 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690507","L'île de Bréhat 600x600","Native","Standard","€31,76 ","€0,00 ","€0,00 ","8 657","135","0","€3,67 ","1,56%","0,00%","€0,24 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690489","Dinan 600x600 v2","Native","Standard","€54,61 ","€0,00 ","€0,00 ","14 900","253","0","€3,66 ","1,70%","0,00%","€0,22 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","300x600","13613972","baie-de-saint-brieuc 300x600","Display","Standard","€39,83 ","€0,00 ","€0,00 ","9 869","44","0","€4,04 ","0,45%","0,00%","€0,91 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609536","Ecobalades 1200x627","Native","Standard","€15,28 ","€0,00 ","€0,00 ","4 195","13","0","€3,64 ","0,31%","0,00%","€1,18 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","300x600","13614196","lac-de-guerledan 300x600","Display","Standard","€46,49 ","€0,00 ","€0,00 ","11 454","49","0","€4,06 ","0,43%","0,00%","€0,95 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690494","Cöte de granit rose 800x600 v2","Native","Standard","€4,26 ","€0,00 ","€0,00 ","1 181","3","0","€3,61 ","0,25%","0,00%","€1,42 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690530","Sentier des douaniers 800x600","Native","Standard","€4,44 ","€0,00 ","€0,00 ","1 219","3","0","€3,65 ","0,25%","0,00%","€1,48 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690492","Cap Fréhel - Cap d'Erquy 600x600 v2","Native","Standard","€5,41 ","€0,00 ","€0,00 ","1 491","16","0","€3,63 ","1,07%","0,00%","€0,34 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","300x250","13614202","lac-de-guerledan 300x250","Display","Standard","€8,02 ","€0,00 ","€0,00 ","1 923","2","0","€4,17 ","0,10%","0,00%","€4,01 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","600x600","13609520","L'île de Bréhat 600x600","Native","Standard","€5,51 ","€0,00 ","€0,00 ","1 503","14","0","€3,66 ","0,93%","0,00%","€0,39 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690515","Gastronomie 800x600","Native","Standard","€4,51 ","€0,00 ","€0,00 ","1 234","3","0","€3,66 ","0,24%","0,00%","€1,50 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690504","Cöte de granit rose 600x600","Native","Standard","€5,01 ","€0,00 ","€0,00 ","1 374","13","0","€3,65 ","0,95%","0,00%","€0,39 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690485","Lac de Guerledan 800x600 v2","Native","Standard","€2,02 ","€0,00 ","€0,00 ","559","0","0","€3,61 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609512","Cap Fréhel - Cap d'Erquy 1200x627","Native","Standard","€14,88 ","€0,00 ","€0,00 ","4 082","13","0","€3,65 ","0,32%","0,00%","€1,14 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","300x600","13613971","cap-frehel-cap-derquy 300x600","Display","Standard","€43,87 ","€0,00 ","€0,00 ","10 763","51","0","€4,08 ","0,47%","0,00%","€0,86 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","300x600","13613974","lac-de-guerledan 300x600","Display","Standard","€3,74 ","€0,00 ","€0,00 ","886","0","0","€4,22 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690500","Cap Fréhel - Cap d'Erquy 800x600","Native","Standard","€1,99 ","€0,00 ","€0,00 ","550","0","0","€3,63 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690505","L'île de Bréhat 1200x627","Native","Standard","€14,02 ","€0,00 ","€0,00 ","3 977","12","0","€3,52 ","0,30%","0,00%","€1,17 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609501","Cap Fréhel - Cap d'Erquy 800x600 v2","Native","Standard","€3,54 ","€0,00 ","€0,00 ","973","4","0","€3,64 ","0,41%","0,00%","€0,88 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609525","Culture 800x600","Native","Standard","€1,65 ","€0,00 ","€0,00 ","450","0","0","€3,66 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","600x600","13609547","Sentier des douaniers 600x600","Native","Standard","€18,04 ","€0,00 ","€0,00 ","4 918","68","0","€3,67 ","1,38%","0,00%","€0,27 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690535","Dinan 1200x627","Native","Standard","€21,85 ","€0,00 ","€0,00 ","6 140","22","0","€3,56 ","0,36%","0,00%","€0,99 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690522","Ecobalades 600x600","Native","Standard","€6,06 ","€0,00 ","€0,00 ","1 663","18","0","€3,64 ","1,08%","0,00%","€0,34 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609530","Gastronomie 1200x627","Native","Standard","€17,34 ","€0,00 ","€0,00 ","4 780","9","0","€3,63 ","0,19%","0,00%","€1,93 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","728x90","13613984","baie-de-saint-brieuc 728x90","Display","Standard","€6,90 ","€0,00 ","€0,00 ","1 674","1","0","€4,12 ","0,06%","0,00%","€6,90 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690512","Aquatique 800x600","Native","Standard","€3,85 ","€0,00 ","€0,00 ","1 062","2","0","€3,63 ","0,19%","0,00%","€1,93 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","600x600","13609538","Ecobalades 600x600","Native","Standard","€7,36 ","€0,00 ","€0,00 ","2 009","22","0","€3,66 ","1,10%","0,00%","€0,33 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","600x600","13609532","Gastronomie 600x600","Native","Standard","€51,52 ","€0,00 ","€0,00 ","14 003","239","0","€3,68 ","1,71%","0,00%","€0,22 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183430","Le couple en quête de déconnexion_Display Ad","160x600","13614197","ploumanach-et-la-cote-de-granit-rose 160x600","Display","Standard","€3,19 ","€0,00 ","€0,00 ","754","0","0","€4,23 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690506","L'île de Bréhat 800x600","Native","Standard","€8,94 ","€0,00 ","€0,00 ","2 457","10","0","€3,64 ","0,41%","0,00%","€0,89 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609495","L'île de Bréhat 800x600 v2","Native","Standard","€2,88 ","€0,00 ","€0,00 ","786","2","0","€3,67 ","0,25%","0,00%","€1,44 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","728x90","13613985","ploumanach-et-la-cote-de-granit-rose 728x90","Display","Standard","€6,64 ","€0,00 ","€0,00 ","1 613","0","0","€4,12 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690537","Dinan 600x600","Native","Standard","€5,88 ","€0,00 ","€0,00 ","1 621","18","0","€3,63 ","1,11%","0,00%","€0,33 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690496","L'île de Bréhat 1200x627 v2","Native","Standard","€26,05 ","€0,00 ","€0,00 ","7 265","23","0","€3,59 ","0,32%","0,00%","€1,13 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","300x250","13613979","ploumanach-et-la-cote-de-granit-rose 300x250","Display","Standard","€10,43 ","€0,00 ","€0,00 ","2 489","4","0","€4,19 ","0,16%","0,00%","€2,61 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690502","Cöte de granit rose 1200x627","Native","Standard","€16,77 ","€0,00 ","€0,00 ","4 721","13","0","€3,55 ","0,28%","0,00%","€1,29 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","600x600","13690525","Plages 600x600","Native","Standard","€22,36 ","€0,00 ","€0,00 ","6 096","92","0","€3,67 ","1,51%","0,00%","€0,24 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","800x600","13690491","Cap Fréhel - Cap d'Erquy 800x600 v2","Native","Standard","€4,58 ","€0,00 ","€0,00 ","1 261","3","0","€3,63 ","0,24%","0,00%","€1,53 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","800x600","13609534","Immersion nature 800x600","Native","Standard","€1,66 ","€0,00 ","€0,00 ","451","0","0","€3,68 ","0,00%","n/a","n/a","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3183139","La famille exploratrice_Display Ad","300x600","13613973","ploumanach-et-la-cote-de-granit-rose 300x600","Display","Standard","€8,79 ","€0,00 ","€0,00 ","2 178","5","0","€4,04 ","0,23%","0,00%","€1,76 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3189086","Le couple en quête de déconnexion_Native Ad","1200x627","13690529","Sentier des douaniers 1200x627","Native","Standard","€16,10 ","€0,00 ","€0,00 ","4 477","13","0","€3,60 ","0,29%","0,00%","€1,24 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609539","Plages 1200x627","Native","Standard","€32,61 ","€0,00 ","€0,00 ","8 969","36","0","€3,64 ","0,40%","0,00%","€0,91 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
"126243","Côtes-d'Armor Destination","436943","Campagne Communication Côtes-d'Armor Destination x Agence hémisphère Sud","3182542","La famille exploratrice_Native Ad","1200x627","13609521","Activités familiales 1200x627","Native","Standard","€15,06 ","€0,00 ","€0,00 ","4 155","14","0","€3,62 ","0,34%","0,00%","€1,08 ","n/a","0","€0,00 ","0,00%","n/a","n/a"
